scenario,phase,type,location,n,mean_improvement_att,std_improvement_att,min_improvement_att,max_improvement_att,p95_improvement_att,mean_improvement_CEF,std_improvement_CEF,min_improvement_CEF,max_improvement_CEF,p95_improvement_CEF,mean_improvement_CEF2,std_improvement_CEF2,min_improvement_CEF2,max_improvement_CEF2,p95_improvement_CEF2,mean_improvement_exposure,std_improvement_exposure,min_improvement_exposure,max_improvement_exposure,p95_improvement_exposure,mean_improvement_dun,std_improvement_dun,min_improvement_dun,max_improvement_dun,p95_improvement_dun,mean_improvement_cost,std_improvement_cost,min_improvement_cost,max_improvement_cost,p95_improvement_cost,mean_improvement_energy,std_improvement_energy,min_improvement_energy,max_improvement_energy,p95_improvement_energy,mean_reward,std_reward,min_reward,max_reward,p95_reward
S1_service,held_out,demand_surge,peripheral_area,4,0.023222593631866108,1.12892725455567e-05,0.02321130435932055,0.023233882904411664,0.023233882904411664,0.05520555065704874,0.0004485023352881548,0.054757048321760586,0.055654052992336896,0.055654052992336896,0.007150285219338363,2.4843931975460434e-05,0.007125441287362902,0.007175129151313823,0.007175129151313823,-0.006249266130704199,0.0001402127688179531,-0.006389478899522153,-0.006109053361886246,-0.006109053361886246,,,,,,-0.04735792761838591,0.0,-0.04735792761838591,-0.04735792761838591,-0.04735792761838591,,,,,,0.09178825057281456,0.0009865755826127323,0.09080167499020182,0.09277482615542729,0.09277482615542729
S1_service,held_out,combined_disruption,peripheral_area + central_area,1,-0.17264391765115794,0.0,-0.17264391765115794,-0.17264391765115794,-0.17264391765115794,0.3380739640034489,0.0,0.3380739640034489,0.3380739640034489,0.3380739640034489,0.3290600232189336,0.0,0.3290600232189336,0.3290600232189336,0.3290600232189336,-0.1837057407394276,0.0,-0.1837057407394276,-0.1837057407394276,-0.1837057407394276,0.9579293390118897,0.0,0.9579293390118897,0.9579293390118897,0.9579293390118897,-0.22683702155030577,0.0,-0.22683702155030577,-0.22683702155030577,-0.22683702155030577,,,,,,0.5230240030496809,0.0,0.5230240030496809,0.5230240030496809,0.5230240030496809
S1_service,held_out,combined_disruption,central_area + peripheral,1,-0.015745702079551314,0.0,-0.015745702079551314,-0.015745702079551314,-0.015745702079551314,0.49951040047993067,0.0,0.49951040047993067,0.49951040047993067,0.49951040047993067,0.46364714010147695,0.0,0.46364714010147695,0.46364714010147695,0.46364714010147695,-0.040099019085702195,0.0,-0.040099019085702195,-0.040099019085702195,-0.040099019085702195,0.38360096017935036,0.0,0.38360096017935036,0.38360096017935036,0.38360096017935036,-0.21322844516800685,0.0,-0.21322844516800685,-0.21322844516800685,-0.21322844516800685,,,,,,0.5410504701186034,0.0,0.5410504701186034,0.5410504701186034,0.5410504701186034
S2_energy,calibration,area_closure,peripheral_area,8,-0.08629078546875382,0.09083181647906201,-0.2919045859711115,0.0,0.0,0.31469580101160644,0.23135644294025762,0.0,0.7917018825332756,0.7917018825332756,0.25824510902525477,0.21360192715406537,0.0,0.679994540027008,0.679994540027008,0.11642570390763451,0.07472072179329996,0.0,0.2335548098453625,0.2335548098453625,0.4381717543158994,0.2418184163615177,0.0,0.8281035371916345,0.8281035371916345,-0.1622662462484184,0.10476128163140616,-0.37228615995554115,0.0,0.0,-0.18390895232344423,0.12657814034828047,-0.4634615410522709,0.0,0.0,0.2520363586504186,0.17324122279002738,0.0,0.5963643750147795,0.5963643750147795
S2_energy,calibration,combined_disruption,peripheral_area + central_area,2,-0.045211527700289085,0.024902521566097038,-0.07011404926638612,-0.020309006134192047,-0.020309006134192047,0.23578171755461447,0.07958707856170479,0.15619463899290967,0.31536879611631924,0.31536879611631924,0.1937337351243894,0.08215982290775085,0.11157391221663857,0.2758935580321403,0.2758935580321403,0.02681354700136992,0.06957669707134623,-0.04276315006997631,0.09639024407271615,0.09639024407271615,0.7460675053022401,0.2539324946977599,0.49213501060448017,1.0,1.0,-0.17049335474450694,0.03889532309008609,-0.20938867783459303,-0.13159803165442086,-0.13159803165442086,-0.19519179951159457,0.04966486729325614,-0.24485666680485071,-0.14552693221833843,-0.14552693221833843,0.2306960163595364,0.1316174066481769,0.09907860971135954,0.3623134230077133,0.3623134230077133
S2_energy,calibration,combined_disruption,central + any_road,2,0.02374429833134449,0.0186218406575219,0.005122457673822588,0.04236613898886639,0.04236613898886639,0.17023991087610413,0.08133053724970851,0.08890937362639562,0.25157044812581264,0.25157044812581264,0.1237972579965399,0.04949581140579648,0.07430144659074342,0.17329306940233638,0.17329306940233638,0.125724320438145,0.05694309572433792,0.06878122471380707,0.18266741616248292,0.18266741616248292,0.6990614358265655,0.3009385641734344,0.39812287165313115,1.0,1.0,-0.13650626771360508,0.025419719371734796,-0.16192598708533987,-0.11108654834187028,-0.11108654834187028,-0.14552585783754046,0.030623000684954063,-0.1761488585224945,-0.11490285715258639,-0.11490285715258639,0.2299808682184391,0.17658519108107307,0.05339567713736601,0.4065660592995122,0.4065660592995122
S2_energy,calibration,demand_surge,peripheral_area,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2_energy,calibration,area_closure,central_area,6,-0.050858874660324266,0.07138269078648728,-0.17441347336231108,0.03195612453743273,0.03195612453743273,0.3114004612595609,0.1912843478378183,0.0,0.5928514597773457,0.5928514597773457,0.3176649493811382,0.2037925565484747,0.0,0.6198699454705983,0.6198699454705983,0.08581831126133765,0.17887572931130197,-0.12253831375778648,0.4432724275462454,0.4432724275462454,0.8333333333333334,0.372677996249965,0.0,1.0,1.0,-0.15077611489754028,0.08790113015144915,-0.2938933763609012,0.0,0.0,-0.16027805168920653,0.10121678316850448,-0.34059919728183013,0.0,0.0,0.4189794811276673,0.23094014471491722,0.0,0.7937670874139492,0.7937670874139492
S2_energy,calibration,combined_disruption,any_road + central_area,2,-0.08690807762928048,0.08568045987186321,-0.17258853750114367,-0.0012276177574172698,-0.0012276177574172698,0.7222669764746625,0.7083269351254536,0.01394004134920895,1.430593911600116,1.430593911600116,0.6404400771756987,0.6345491161896025,0.0058909609860961125,1.2749891933653013,1.2749891933653013,-0.11081368203385011,0.11081368203385011,-0.22162736406770023,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-0.1035590461917884,0.09108426122274696,-0.19464330741453537,-0.012474784969041442,-0.012474784969041442,-0.0939346316996828,0.08244932431286958,-0.17638395601255238,-0.011485307386813219,-0.011485307386813219,0.6805317072477648,0.6646840504090556,0.01584765683870905,1.3452157576568204,1.3452157576568204
S2_energy,calibration,combined_disruption,central + central_area,1,-0.02242894441230092,0.0,-0.02242894441230092,-0.02242894441230092,-0.02242894441230092,0.3320371586809429,0.0,0.3320371586809429,0.3320371586809429,0.3320371586809429,0.2770603678935581,0.0,0.2770603678935581,0.2770603678935581,0.2770603678935581,0.264103520428701,0.0,0.264103520428701,0.264103520428701,0.264103520428701,1.0,0.0,1.0,1.0,1.0,-0.10491597661324886,0.0,-0.10491597661324886,-0.10491597661324886,-0.10491597661324886,-0.09623366443741484,0.0,-0.09623366443741484,-0.09623366443741484,-0.09623366443741484,0.5839499148099636,0.0,0.5839499148099636,0.5839499148099636,0.5839499148099636
S2_energy,calibration,combined_disruption,central_area + central_area,1,-0.024058666620404467,0.0,-0.024058666620404467,-0.024058666620404467,-0.024058666620404467,0.43581241108743446,0.0,0.43581241108743446,0.43581241108743446,0.43581241108743446,0.38814663028715185,0.0,0.38814663028715185,0.38814663028715185,0.38814663028715185,-0.10895323144908818,0.0,-0.10895323144908818,-0.10895323144908818,-0.10895323144908818,1.0,0.0,1.0,1.0,1.0,-0.19137206043884533,0.0,-0.19137206043884533,-0.19137206043884533,-0.19137206043884533,-0.20175110943210528,0.0,-0.20175110943210528,-0.20175110943210528,-0.20175110943210528,0.6261476805843624,0.0,0.6261476805843624,0.6261476805843624,0.6261476805843624
S2_energy,calibration,combined_disruption,peripheral + peripheral_area,2,-0.058363259319603115,0.06021514049978702,-0.11857839981939014,0.0018518811801839035,0.0018518811801839035,0.31497980337364234,0.30905378991672344,0.005926013456918868,0.6240335932903658,0.6240335932903658,0.24041634087008396,0.23624785776390894,0.004168483106175017,0.4766641986339929,0.4766641986339929,0.0674179354108356,0.052191465800515056,0.015226469610320538,0.11960940121135065,0.11960940121135065,0.4025504978252455,0.4025504978252455,0.0,0.805100995650491,0.805100995650491,-0.11109252721437723,0.09673777229547766,-0.2078302995098549,-0.014354754918899575,-0.014354754918899575,-0.14966733998641782,0.1353989377826624,-0.2850662777690802,-0.014268402203755417,-0.014268402203755417,0.2837719653187459,0.281563343974494,0.002208621344251883,0.5653353092932398,0.5653353092932398
S2_energy,calibration,demand_surge,central_area,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2_energy,calibration,link_failure,any_road,37,-0.00672489832060651,0.0373145268275566,-0.1987385522062503,0.04039911829410332,0.04039911829410332,0.10544345536714646,0.11830551986905219,0.0,0.43159218380879816,0.3776762729812388,0.07182013243438597,0.08940006401960997,0.0,0.3461914223456287,0.28744319023620957,0.06449425231938274,0.09863517361373844,-0.03283263548844955,0.4021115487044952,0.3100773871761758,0.8644523157857998,0.31873021793579304,0.0,1.0,1.0,-0.04091961361232652,0.041749122535517304,-0.1342887216794611,0.0,0.0,-0.044540716596466697,0.050311261976745826,-0.19591700148611638,0.0,0.0,0.16591209720983513,0.18400278282299815,-0.008730347407809803,0.5922630532865103,0.5282580265669481
S2_energy,calibration,node_removal,central,6,0.008403228461371039,0.03177192449958818,-0.023942223329830852,0.07247952019150272,0.07247952019150272,0.2554415065927938,0.04854229109437162,0.21209722551415838,0.32414699965844973,0.32414699965844973,0.1929743429450759,0.07247351048348843,0.12071235798046438,0.28690933159242565,0.28690933159242565,0.20724019866567212,0.1046197047466567,-0.011970064343243436,0.3208540737586337,0.3208540737586337,1.0,0.0,1.0,1.0,1.0,-0.1186714325778299,0.0376540247482167,-0.19865254632643578,-0.08169194317898687,-0.08169194317898687,-0.12445235824491047,0.03887924940299386,-0.20592035819646792,-0.08490202334561466,-0.08490202334561466,0.4249476785171427,0.09086458439830149,0.3225406160077106,0.5628499028634388,0.5628499028634388
S2_energy,calibration,combined_disruption,central + peripheral_area,2,-0.1633444668778215,0.14310953653500044,-0.306454003412822,-0.020234930342821054,-0.020234930342821054,1.1932625943971824,0.6477452224700048,0.5455173719271776,1.8410078168671873,1.8410078168671873,1.0496688961061094,0.6264339544382961,0.42323494166781334,1.6761028505444056,1.6761028505444056,0.2933479338456908,0.048180271583279644,0.24516766226241116,0.34152820542897044,0.34152820542897044,0.810708409146454,0.07339986394635695,0.7373085452000971,0.884108273092811,0.884108273092811,-0.32884062442712547,0.15311989443612753,-0.48196051886325303,-0.17572072999099797,-0.17572072999099797,-0.35092288866914995,0.17994944958843423,-0.5308723382575842,-0.17097343908071574,-0.17097343908071574,0.7910163706241543,0.030085574372510693,0.7609307962516436,0.821101944996665,0.821101944996665
S2_energy,calibration,node_removal,peripheral,5,-0.02236913994129222,0.028731392503324207,-0.06945257409021684,0.00010024548504183302,0.00010024548504183302,0.06546075023282658,0.08838188497025282,0.0,0.23624732027855747,0.23624732027855747,0.048021439888405786,0.06344491006180208,0.0,0.1652297785870695,0.1652297785870695,-0.0047144057782926,0.026342892543611152,-0.05528560703097345,0.019135064763208663,0.019135064763208663,0.23297283881223038,0.3164639192638257,0.0,0.7988512318100416,0.7988512318100416,-0.041078640524909046,0.055752644059269746,-0.14571678095438237,0.007289127057713012,0.007289127057713012,-0.047341325417704236,0.0624415573761411,-0.16483077873141852,0.005088218072377247,0.005088218072377247,0.07163372502005992,0.11030898625704114,0.0,0.2907695514262841,0.2907695514262841
S2_energy,calibration,combined_disruption,central_area + peripheral_area,1,0.009415391293928238,0.0,0.009415391293928238,0.009415391293928238,0.009415391293928238,0.16616624987970197,0.0,0.16616624987970197,0.16616624987970197,0.16616624987970197,0.08206571058358444,0.0,0.08206571058358444,0.08206571058358444,0.08206571058358444,0.17815494631157835,0.0,0.17815494631157835,0.17815494631157835,0.17815494631157835,0.10770816033319193,0.0,0.10770816033319193,0.10770816033319193,0.10770816033319193,-0.08898768523535024,0.0,-0.08898768523535024,-0.08898768523535024,-0.08898768523535024,-0.11922584968381424,0.0,-0.11922584968381424,-0.11922584968381424,-0.11922584968381424,0.16630956072226333,0.0,0.16630956072226333,0.16630956072226333,0.16630956072226333
S2_energy,calibration,combined_disruption,peripheral_area + central,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2_energy,calibration,combined_disruption,peripheral_area + peripheral_area,1,0.013908544020729496,0.0,0.013908544020729496,0.013908544020729496,0.013908544020729496,0.07128372026642314,0.0,0.07128372026642314,0.07128372026642314,0.07128372026642314,0.035111556958999944,0.0,0.035111556958999944,0.035111556958999944,0.035111556958999944,0.18437135918757164,0.0,0.18437135918757164,0.18437135918757164,0.18437135918757164,0.0,0.0,0.0,0.0,0.0,-0.09273646092538755,0.0,-0.09273646092538755,-0.09273646092538755,-0.09273646092538755,-0.10429923189214742,0.0,-0.10429923189214742,-0.10429923189214742,-0.10429923189214742,0.0492766240967169,0.0,0.0492766240967169,0.0492766240967169,0.0492766240967169
S2_energy,calibration,combined_disruption,any_road + central,1,-0.06740506231370204,0.0,-0.06740506231370204,-0.06740506231370204,-0.06740506231370204,0.30553509007610363,0.0,0.30553509007610363,0.30553509007610363,0.30553509007610363,0.28974938866782285,0.0,0.28974938866782285,0.28974938866782285,0.28974938866782285,0.07019136097533205,0.0,0.07019136097533205,0.07019136097533205,0.07019136097533205,1.0,0.0,1.0,1.0,1.0,-0.22325385167908604,0.0,-0.22325385167908604,-0.22325385167908604,-0.22325385167908604,-0.25427048826125637,0.0,-0.25427048826125637,-0.25427048826125637,-0.25427048826125637,0.3367505339225878,0.0,0.3367505339225878,0.3367505339225878,0.3367505339225878
S2_energy,calibration,combined_disruption,peripheral_area + peripheral,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2_energy,calibration,combined_disruption,any_road + peripheral_area,1,-0.0024609396415129366,0.0,-0.0024609396415129366,-0.0024609396415129366,-0.0024609396415129366,0.014844143553002509,0.0,0.014844143553002509,0.014844143553002509,0.014844143553002509,0.005595427993334085,0.0,0.005595427993334085,0.005595427993334085,0.005595427993334085,-0.002254305945049472,0.0,-0.002254305945049472,-0.002254305945049472,-0.002254305945049472,1.0,0.0,1.0,1.0,1.0,-0.013375469187467588,0.0,-0.013375469187467588,-0.013375469187467588,-0.013375469187467588,-0.017746457457184985,0.0,-0.017746457457184985,-0.017746457457184985,-0.017746457457184985,0.009497171978799804,0.0,0.009497171978799804,0.009497171978799804,0.009497171978799804
S2_energy,calibration,combined_disruption,central_area + any_road,2,-0.17248068995261187,0.17248068995261187,-0.34496137990522374,0.0,0.0,0.33744398819848015,0.33744398819848015,0.0,0.6748879763969603,0.6748879763969603,0.374866327358806,0.374866327358806,0.0,0.749732654717612,0.749732654717612,-0.0077287154750493164,0.0077287154750493164,-0.015457430950098633,0.0,0.0,0.8276954637988049,0.0,0.8276954637988049,0.8276954637988049,0.8276954637988049,-0.15348208336310726,0.15348208336310726,-0.3069641667262145,0.0,0.0,-0.16953846285260296,0.16953846285260296,-0.3390769257052059,0.0,0.0,0.21008599441765277,0.21008599441765277,0.0,0.42017198883530554,0.42017198883530554
S2_energy,calibration,combined_disruption,any_road + peripheral,2,0.017392829554116963,0.007959888767063078,0.009432940787053885,0.02535271832118004,0.02535271832118004,0.13018728000452484,0.0215060150334428,0.10868126497108203,0.15169329503796763,0.15169329503796763,0.06683176508248448,0.011470577017749686,0.05536118806473479,0.07830234210023417,0.07830234210023417,0.11703535417453298,0.01079198068055686,0.10624337349397613,0.12782733485508985,0.12782733485508985,0.7307686883629887,0.26923131163701125,0.46153737672597744,1.0,1.0,-0.08438258410851382,0.007751394387041671,-0.09213397849555549,-0.07663118972147215,-0.07663118972147215,-0.09154442613375416,0.007223025159620346,-0.09876745129337451,-0.08432140097413382,-0.08432140097413382,0.19421893987337777,0.041551904234095466,0.1526670356392823,0.23577084410747323,0.23577084410747323
S2_energy,calibration,combined_disruption,central_area + peripheral,1,-0.0031617229399533093,0.0,-0.0031617229399533093,-0.0031617229399533093,-0.0031617229399533093,0.002085822461336146,0.0,0.002085822461336146,0.002085822461336146,0.002085822461336146,0.0006349432428874676,0.0,0.0006349432428874676,0.0006349432428874676,0.0006349432428874676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006951742473607177,0.0,0.0006951742473607177,0.0006951742473607177,0.0006951742473607177
S2_energy,calibration,combined_disruption,peripheral + central_area,1,-0.00040076682131092903,0.0,-0.00040076682131092903,-0.00040076682131092903,-0.00040076682131092903,0.011628473857703665,0.0,0.011628473857703665,0.011628473857703665,0.011628473857703665,0.010986055274087575,0.0,0.010986055274087575,0.010986055274087575,0.010986055274087575,0.10433194267309424,0.0,0.10433194267309424,0.10433194267309424,0.10433194267309424,0.038609680721821,0.0,0.038609680721821,0.038609680721821,0.038609680721821,-0.06336400868300315,0.0,-0.06336400868300315,-0.06336400868300315,-0.06336400868300315,-0.04695738360209518,0.0,-0.04695738360209518,-0.04695738360209518,-0.04695738360209518,-0.02459763150235491,0.0,-0.02459763150235491,-0.02459763150235491,-0.02459763150235491
S2_energy,held_out,link_failure,any_road,21,0.0005424041906557814,0.01546839418343737,-0.03134516412903254,0.04039911829410332,0.025640959491153345,0.08258951433062556,0.0787502619036759,0.0,0.27486051566350395,0.20130181418301288,0.04783866950411173,0.04832451213364201,0.0,0.1503729185175287,0.11480545327242181,0.0471948691696003,0.07669018075856575,-0.052792705355041734,0.21820049037038972,0.19963771642323666,0.7301702530945989,0.38154131553292964,0.0,1.0,1.0,-0.043235571405223744,0.03842350058303632,-0.14087318115297853,0.0,0.0,-0.04866330344985766,0.04464177580260705,-0.1528260471282115,0.0,0.0,0.12026140180388181,0.12946253712081163,-0.024875962990622003,0.38879134795516923,0.35906243933047055
S2_energy,held_out,node_removal,central,3,0.009808299666113927,0.037095625641470925,-0.023942223329830852,0.061465809664196035,0.061465809664196035,0.18920159071423762,0.09568655337576858,0.08843159371343809,0.3178037901601126,0.3178037901601126,0.14614993904992735,0.08580463731849752,0.06494092924790912,0.2648407822135937,0.2648407822135937,0.17129749489733978,0.06884093364064962,0.11451988604091148,0.26817599611408055,0.26817599611408055,1.0,0.0,1.0,1.0,1.0,-0.08105369081618848,0.03452898773826274,-0.10601861788111382,-0.03222647795420275,-0.03222647795420275,-0.08527595643522749,0.03610478656358363,-0.12298598868635147,-0.0366082161819162,-0.0366082161819162,0.3430758112889576,0.16578801127909445,0.16245681706061738,0.5628499028634388,0.5628499028634388
S2_energy,held_out,demand_surge,central_area,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2_energy,held_out,node_removal,peripheral,3,-0.07302689786430154,0.05277686030795102,-0.14723026556221133,-0.028961691726729827,-0.028961691726729827,0.30018462683864255,0.039053189715376656,0.25633763783254737,0.35119091018221105,0.35119091018221105,0.24747721703366024,0.06554882737324406,0.1661848077082084,0.3267062066471698,0.3267062066471698,0.03331683633030387,0.08266948037726464,-0.03987425141130118,0.14886592974240895,0.14886592974240895,0.8982568766627715,0.14388650490170704,0.6947706299883146,1.0,1.0,-0.1886741004171902,0.020251646567034088,-0.21283478271468784,-0.16327498093844303,-0.16327498093844303,-0.23276223464241277,0.05046818907075858,-0.30242828334869976,-0.18449275222314596,-0.18449275222314596,0.3032734139946948,0.07365268705030358,0.2466229000611022,0.40729620670665134,0.40729620670665134
S2_energy,held_out,combined_disruption,any_road + peripheral_area,1,-0.0011764170550981365,0.0,-0.0011764170550981365,-0.0011764170550981365,-0.0011764170550981365,0.10943153260772431,0.0,0.10943153260772431,0.10943153260772431,0.10943153260772431,0.08575126008916813,0.0,0.08575126008916813,0.08575126008916813,0.08575126008916813,0.09261123462958021,0.0,0.09261123462958021,0.09261123462958021,0.09261123462958021,1.0,0.0,1.0,1.0,1.0,-0.02745405628015898,0.0,-0.02745405628015898,-0.02745405628015898,-0.02745405628015898,-0.030601903726891762,0.0,-0.030601903726891762,-0.030601903726891762,-0.030601903726891762,0.23574414105811603,0.0,0.23574414105811603,0.23574414105811603,0.23574414105811603
S2_energy,held_out,combined_disruption,central + peripheral_area,1,-0.027943556403044946,0.0,-0.027943556403044946,-0.027943556403044946,-0.027943556403044946,0.3123545245983218,0.0,0.3123545245983218,0.3123545245983218,0.3123545245983218,0.27902746536248607,0.0,0.27902746536248607,0.27902746536248607,0.27902746536248607,0.2598790320843709,0.0,0.2598790320843709,0.2598790320843709,0.2598790320843709,1.0,0.0,1.0,1.0,1.0,-0.1571871676932438,0.0,-0.1571871676932438,-0.1571871676932438,-0.1571871676932438,-0.1675122777020633,0.0,-0.1675122777020633,-0.1675122777020633,-0.1675122777020633,0.49782618059560724,0.0,0.49782618059560724,0.49782618059560724,0.49782618059560724
S2_energy,held_out,combined_disruption,peripheral_area + any_road,2,-0.0071982907858026204,0.004290918766058123,-0.011489209551860743,-0.0029073720197444982,-0.0029073720197444982,0.07666057809940217,0.06650677746067298,0.010153800638729202,0.14316735556007515,0.14316735556007515,0.06250166491073987,0.04965872241456684,0.012842942496173033,0.1121603873253067,0.1121603873253067,0.11338477149238746,0.11772882646888752,-0.004344054976500062,0.23111359796127498,0.23111359796127498,1.0,0.0,1.0,1.0,1.0,-0.07130582255963142,0.008839664239608126,-0.08014548679923954,-0.062466158320023286,-0.062466158320023286,-0.07284916784236317,0.02853522297677192,-0.1013843908191351,-0.04431394486559126,-0.04431394486559126,0.10036512622286851,0.11842140084018156,-0.018056274617313045,0.21878652706305007,0.21878652706305007
S2_energy,held_out,area_closure,peripheral_area,2,-0.05733128856340405,0.05013800079689503,-0.10746928936029908,-0.007193287766509015,-0.007193287766509015,0.10590940807345754,0.061152866330242875,0.04475654174321467,0.16706227440370042,0.16706227440370042,0.0920095750629335,0.06601933421668282,0.02599024084625067,0.15802890927961633,0.15802890927961633,-0.0002728887640089314,0.027172392408404453,-0.027445281172413384,0.02689950364439552,0.02689950364439552,0.58122422291962,0.41877577708038005,0.16244844583923984,1.0,1.0,-0.05827770594800272,0.039052298185392215,-0.09733000413339493,-0.019225407762610506,-0.019225407762610506,-0.077383979498982,0.04025737281829391,-0.1176413523172759,-0.03712660668068809,-0.03712660668068809,0.11402224517447246,0.06391989812977729,0.05010234704469517,0.17794214330424973,0.17794214330424973
S2_energy,held_out,combined_disruption,any_road + central_area,2,-0.030314834855903083,0.0015741639451116469,-0.03188899880101473,-0.028740670910791435,-0.028740670910791435,0.04630998394927528,0.01480302916483945,0.03150695478443583,0.06111301311411473,0.06111301311411473,0.035838435286627626,0.01314717029441306,0.022691264992214563,0.04898560558104068,0.04898560558104068,0.014605712721139813,0.010798568189991762,0.00380714453114805,0.025404280911131574,0.025404280911131574,1.0,0.0,1.0,1.0,1.0,-0.0263790669040089,0.01098406918783174,-0.03736313609184064,-0.015394997716177158,-0.015394997716177158,-0.033163693163761346,0.014832837685052478,-0.04799653084881383,-0.01833085547870887,-0.01833085547870887,0.04769995457248695,0.022935650007469208,0.02476430456501774,0.07063560457995616,0.07063560457995616
S2_energy,held_out,area_closure,central_area,2,0.0015032318970486485,0.0015032318970486485,0.0,0.003006463794097297,0.003006463794097297,0.10270874932825216,0.10270874932825216,0.0,0.20541749865650433,0.20541749865650433,0.11007693830934255,0.11007693830934255,0.0,0.2201538766186851,0.2201538766186851,0.17112877893750217,0.17112877893750217,0.0,0.34225755787500434,0.34225755787500434,0.5,0.5,0.0,1.0,1.0,-0.04589683779067249,0.04589683779067249,-0.09179367558134498,0.0,0.0,-0.045447217585703616,0.045447217585703616,-0.09089443517140723,0.0,0.0,0.19973678493627198,0.19973678493627198,0.0,0.39947356987254395,0.39947356987254395
S2_energy,held_out,demand_surge,peripheral_area,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2_energy,held_out,combined_disruption,peripheral_area + central_area,1,-0.06463891368228919,0.0,-0.06463891368228919,-0.06463891368228919,-0.06463891368228919,0.33695978716067554,0.0,0.33695978716067554,0.33695978716067554,0.33695978716067554,0.28325487189052073,0.0,0.28325487189052073,0.28325487189052073,0.28325487189052073,0.20426343117595663,0.0,0.20426343117595663,0.20426343117595663,0.20426343117595663,0.9311376257484042,0.0,0.9311376257484042,0.9311376257484042,0.9311376257484042,-0.23081916677165487,0.0,-0.23081916677165487,-0.23081916677165487,-0.23081916677165487,-0.26800133775709156,0.0,-0.26800133775709156,-0.26800133775709156,-0.26800133775709156,0.3774188332595926,0.0,0.3774188332595926,0.3774188332595926,0.3774188332595926
S2_energy,held_out,combined_disruption,central_area + peripheral,1,-0.2918449608703526,0.0,-0.2918449608703526,-0.2918449608703526,-0.2918449608703526,1.238578160874431,0.0,1.238578160874431,1.238578160874431,1.238578160874431,1.1529998632484104,0.0,1.1529998632484104,1.1529998632484104,1.1529998632484104,-0.11183579617435604,0.0,-0.11183579617435604,-0.11183579617435604,-0.11183579617435604,0.6107141598818151,0.0,0.6107141598818151,0.6107141598818151,0.6107141598818151,-0.3179550788513065,0.0,-0.3179550788513065,-0.3179550788513065,-0.3179550788513065,-0.35280498991308834,0.0,-0.35280498991308834,-0.35280498991308834,-0.35280498991308834,0.4464092571255858,0.0,0.4464092571255858,0.4464092571255858,0.4464092571255858
