scenario,type,location,severity,n,mean_att,std_att,min_att,max_att,p95_att,mean_CEF,std_CEF,min_CEF,max_CEF,p95_CEF,mean_dun,std_dun,min_dun,max_dun,p95_dun,mean_gc,std_gc,min_gc,max_gc,p95_gc,mean_cost,std_cost,min_cost,max_cost,p95_cost,mean_energy,std_energy,min_energy,max_energy,p95_energy,mean_vkm,std_vkm,min_vkm,max_vkm,p95_vkm,mean_vh,std_vh,min_vh,max_vh,p95_vh,mean_invalid_edges,std_invalid_edges,min_invalid_edges,max_invalid_edges,p95_invalid_edges,mean_delta_att,std_delta_att,min_delta_att,max_delta_att,p95_delta_att,mean_delta_CEF,std_delta_CEF,min_delta_CEF,max_delta_CEF,p95_delta_CEF,mean_delta_dun,std_delta_dun,min_delta_dun,max_delta_dun,p95_delta_dun,mean_delta_gc,std_delta_gc,min_delta_gc,max_delta_gc,p95_delta_gc,mean_delta_cost,std_delta_cost,min_delta_cost,max_delta_cost,p95_delta_cost,mean_delta_energy,std_delta_energy,min_delta_energy,max_delta_energy,p95_delta_energy,mean_delta_vkm,std_delta_vkm,min_delta_vkm,max_delta_vkm,p95_delta_vkm,mean_delta_vh,std_delta_vh,min_delta_vh,max_delta_vh,p95_delta_vh,mean_pct_delta_att,std_pct_delta_att,min_pct_delta_att,max_pct_delta_att,p95_pct_delta_att,mean_pct_delta_CEF,std_pct_delta_CEF,min_pct_delta_CEF,max_pct_delta_CEF,p95_pct_delta_CEF,mean_pct_delta_gc,std_pct_delta_gc,min_pct_delta_gc,max_pct_delta_gc,p95_pct_delta_gc,mean_pct_delta_cost,std_pct_delta_cost,min_pct_delta_cost,max_pct_delta_cost,p95_pct_delta_cost,mean_pct_delta_energy,std_pct_delta_energy,min_pct_delta_energy,max_pct_delta_energy,p95_pct_delta_energy
S2_energy,link_failure,any_road,severe,8,19.219597303745623,0.5031404979468,18.535428593881026,19.97852614884635,19.97852614884635,1.5539518570965953,0.16811571207119158,1.2480145225403327,1.8187981834843316,1.8187981834843316,6.967397784264594,3.428655665609534,2.1412988660192447,13.32609246172179,13.32609246172179,22.070052194910875,1.2225114958469292,20.495098264179422,24.167928144022877,24.167928144022877,33026.32007104488,457.99869432539873,32444.353805552895,33805.83180550042,33805.83180550042,24345.01563936732,495.9482511013992,23345.764388554464,25150.829955450627,25150.829955450627,20287.5130328061,413.2902092511664,19454.80365712872,20959.024962875523,20959.024962875523,933.1283136000002,16.487293252758537,902.5920000000001,946.9107743999999,946.9107743999999,0.0,0.0,0.0,0.0,0.0,-0.07095190016817998,0.5031404979468,-0.7551206100327761,0.6879769449325472,0.6879769449325472,-0.3332181703168441,0.16811571207119155,-0.6391555048731068,-0.06837184392910789,-0.06837184392910789,6.967397784264594,3.428655665609534,2.1412988660192447,13.32609246172179,13.32609246172179,2.7795029909970737,1.2225114958469292,1.2045490602656201,4.877378940109075,4.877378940109075,-1316.943063518138,457.99869432539873,-1898.9093290101264,-537.4313290626014,-537.4313290626014,-948.3096472772127,495.94825110139925,-1947.5608980900688,-142.49533119390617,-142.49533119390617,-790.2580393976768,413.2902092511664,-1622.967415075058,-118.74610932825453,-118.74610932825453,-38.04092400000002,16.487293252758537,-68.57723759999999,-24.258463200000165,-24.258463200000165,-0.003678065327128416,0.02608222775973218,-0.03914458847442104,0.035663937696131826,0.035663937696131826,-0.176570295986289,0.08908350049497736,-0.3386846418651186,-0.036229827167623324,-0.036229827167623324,0.1440862549643298,0.06337359724309442,0.062442445133767,0.2528377439414487,0.2528377439414487,-0.03834647448491195,0.013335910816944746,-0.05529204728071009,-0.01564881377045768,-0.01564881377045768,-0.037492486121543794,0.019607870672634392,-0.0769990057067912,-0.0056337128305208265,-0.0056337128305208265
S2_energy,combined_disruption,peripheral_area + central,moderate,1,17.559826649847707,0.0,17.559826649847707,17.559826649847707,17.559826649847707,0.9445592406988395,0.0,0.9445592406988395,0.9445592406988395,0.9445592406988395,27.391299045367134,0.0,27.391299045367134,27.391299045367134,27.391299045367134,29.18474144756013,0.0,29.18474144756013,29.18474144756013,29.18474144756013,29329.85722083768,0.0,29329.85722083768,29329.85722083768,29329.85722083768,21384.271389656515,0.0,21384.271389656515,21384.271389656515,21384.271389656515,17820.226158047095,0.0,17820.226158047095,17820.226158047095,17820.226158047095,837.4264608,0.0,837.4264608,837.4264608,837.4264608,0.0,0.0,0.0,0.0,0.0,-1.7307225540660944,0.0,-1.7307225540660944,-1.7307225540660944,-1.7307225540660944,-0.9426107867146001,0.0,-0.9426107867146001,-0.9426107867146001,-0.9426107867146001,27.391299045367134,0.0,27.391299045367134,27.391299045367134,27.391299045367134,9.894192243646327,0.0,9.894192243646327,9.894192243646327,9.894192243646327,-5013.4059137253425,0.0,-5013.4059137253425,-5013.4059137253425,-5013.4059137253425,-3909.053896988018,0.0,-3909.053896988018,-3909.053896988018,-3909.053896988018,-3257.5449141566824,0.0,-3257.5449141566824,-3257.5449141566824,-3257.5449141566824,-133.74277680000012,0.0,-133.74277680000012,-133.74277680000012,-133.74277680000012,-0.08971867704600932,0.0,-0.08971867704600932,-0.08971867704600932,-0.08971867704600932,-0.4994837630007006,0.0,-0.4994837630007006,-0.4994837630007006,-0.4994837630007006,0.5129036057531697,0.0,0.5129036057531697,0.5129036057531697,0.5129036057531697,-0.1459793116944632,0.0,-0.1459793116944632,-0.1459793116944632,-0.1459793116944632,-0.1545488326539686,0.0,-0.1545488326539686,-0.1545488326539686,-0.1545488326539686
S2_energy,combined_disruption,peripheral_area + peripheral_area,mild,1,18.168455930624727,0.0,18.168455930624727,18.168455930624727,18.168455930624727,1.6830600640420337,0.0,1.6830600640420337,1.6830600640420337,1.6830600640420337,10.798560026818521,0.0,10.798560026818521,10.798560026818521,10.798560026818521,22.68566032710126,0.0,22.68566032710126,22.68566032710126,22.68566032710126,32275.245783507107,0.0,32275.245783507107,32275.245783507107,32275.245783507107,24286.63214326066,0.0,24286.63214326066,24286.63214326066,24286.63214326066,20238.860119383884,0.0,20238.860119383884,20238.860119383884,20238.860119383884,893.564316,0.0,893.564316,893.564316,893.564316,0.0,0.0,0.0,0.0,0.0,-1.1220932732890745,0.0,-1.1220932732890745,-1.1220932732890745,-1.1220932732890745,-0.20410996337140586,0.0,-0.20410996337140586,-0.20410996337140586,-0.20410996337140586,10.798560026818521,0.0,10.798560026818521,10.798560026818521,10.798560026818521,3.3951111231874584,0.0,3.3951111231874584,3.3951111231874584,3.3951111231874584,-2068.0173510559143,0.0,-2068.0173510559143,-2068.0173510559143,-2068.0173510559143,-1006.6931433838727,0.0,-1006.6931433838727,-1006.6931433838727,-1006.6931433838727,-838.9109528198933,0.0,-838.9109528198933,-838.9109528198933,-838.9109528198933,-77.60492160000013,0.0,-77.60492160000013,-77.60492160000013,-77.60492160000013,-0.05816803147633642,0.0,-0.05816803147633642,-0.05816803147633642,-0.05816803147633642,-0.10815663687238586,0.0,-0.10815663687238586,-0.10815663687238586,-0.10815663687238586,0.17599867620661802,0.0,0.17599867620661802,0.17599867620661802,0.17599867620661802,-0.060216099528837844,0.0,-0.060216099528837844,-0.060216099528837844,-0.060216099528837844,-0.03980074315951767,0.0,-0.03980074315951767,-0.03980074315951767,-0.03980074315951767
S2_energy,combined_disruption,any_road + central,severe,1,19.286554939567942,0.0,19.286554939567942,19.286554939567942,19.286554939567942,1.3713060566347985,0.0,1.3713060566347985,1.3713060566347985,1.3713060566347985,16.836941932179244,0.0,16.836941932179244,16.836941932179244,16.836941932179244,26.141454042982588,0.0,26.141454042982588,26.141454042982588,26.141454042982588,31344.261121861076,0.0,31344.261121861076,31344.261121861076,31344.261121861076,22541.73060519161,0.0,22541.73060519161,22541.73060519161,22541.73060519161,18784.775504326342,0.0,18784.775504326342,18784.775504326342,18784.775504326342,906.4689288000001,0.0,906.4689288000001,906.4689288000001,906.4689288000001,0.0,0.0,0.0,0.0,0.0,-0.003994264345859477,0.0,-0.003994264345859477,-0.003994264345859477,-0.003994264345859477,-0.515863970778641,0.0,-0.515863970778641,-0.515863970778641,-0.515863970778641,16.836941932179244,0.0,16.836941932179244,16.836941932179244,16.836941932179244,6.850904839068786,0.0,6.850904839068786,6.850904839068786,6.850904839068786,-2999.002012701945,0.0,-2999.002012701945,-2999.002012701945,-2999.002012701945,-2751.5946814529234,0.0,-2751.5946814529234,-2751.5946814529234,-2751.5946814529234,-2292.995567877435,0.0,-2292.995567877435,-2292.995567877435,-2292.995567877435,-64.70030880000002,0.0,-64.70030880000002,-64.70030880000002,-64.70030880000002,-0.0002070580937658889,0.0,-0.0002070580937658889,-0.0002070580937658889,-0.0002070580937658889,-0.27335320256526413,0.0,-0.27335320256526413,-0.27335320256526413,-0.27335320256526413,0.35514306859023104,0.0,0.35514306859023104,0.35514306859023104,0.35514306859023104,-0.0873243174636994,0.0,-0.0873243174636994,-0.0873243174636994,-0.0873243174636994,-0.10878738363855343,0.0,-0.10878738363855343,-0.10878738363855343,-0.10878738363855343
S2_energy,combined_disruption,peripheral_area + peripheral,mild,1,18.324749185363153,0.0,18.324749185363153,18.324749185363153,18.324749185363153,1.6428519726381903,0.0,1.6428519726381903,1.6428519726381903,1.6428519726381903,12.880477553178444,0.0,12.880477553178444,12.880477553178444,12.880477553178444,23.692720511773267,0.0,23.692720511773267,23.692720511773267,23.692720511773267,32787.08679022418,0.0,32787.08679022418,32787.08679022418,32787.08679022418,24683.23921173627,0.0,24683.23921173627,24683.23921173627,24683.23921173627,20569.366009780224,0.0,20569.366009780224,20569.366009780224,20569.366009780224,907.3107768000001,0.0,907.3107768000001,907.3107768000001,907.3107768000001,0.0,0.0,0.0,0.0,0.0,-0.9658000185506488,0.0,-0.9658000185506488,-0.9658000185506488,-0.9658000185506488,-0.24431805477524926,0.0,-0.24431805477524926,-0.24431805477524926,-0.24431805477524926,12.880477553178444,0.0,12.880477553178444,12.880477553178444,12.880477553178444,4.402171307859465,0.0,4.402171307859465,4.402171307859465,4.402171307859465,-1556.1763443388409,0.0,-1556.1763443388409,-1556.1763443388409,-1556.1763443388409,-610.086074908264,0.0,-610.086074908264,-610.086074908264,-610.086074908264,-508.4050624235533,0.0,-508.4050624235533,-508.4050624235533,-508.4050624235533,-63.85846079999999,0.0,-63.85846079999999,-63.85846079999999,-63.85846079999999,-0.05006596796915976,0.0,-0.05006596796915976,-0.05006596796915976,-0.05006596796915976,-0.12946266167130274,0.0,-0.12946266167130274,-0.12946266167130274,-0.12946266167130274,0.2282035239808684,0.0,0.2282035239808684,0.2282035239808684,0.2282035239808684,-0.045312419447198854,0.0,-0.045312419447198854,-0.045312419447198854,-0.045312419447198854,-0.024120437625115416,0.0,-0.024120437625115416,-0.024120437625115416,-0.024120437625115416
S2_energy,combined_disruption,peripheral + peripheral_area,moderate,1,19.68169301032859,0.0,19.68169301032859,19.68169301032859,19.68169301032859,1.900235606201579,0.0,1.900235606201579,1.900235606201579,1.900235606201579,0.1390297661490582,0.0,0.1390297661490582,0.1390297661490582,0.1390297661490582,19.73774745825159,0.0,19.73774745825159,19.73774745825159,19.73774745825159,33278.45113819043,0.0,33278.45113819043,33278.45113819043,33278.45113819043,24521.858681685644,0.0,24521.858681685644,24521.858681685644,24521.858681685644,20434.882234738037,0.0,20434.882234738037,20434.882234738037,20434.882234738037,940.5858528000001,0.0,940.5858528000001,940.5858528000001,940.5858528000001,0.0,0.0,0.0,0.0,0.0,0.39114380641478874,0.0,0.39114380641478874,0.39114380641478874,0.39114380641478874,0.01306557878813952,0.0,0.01306557878813952,0.01306557878813952,0.01306557878813952,0.1390297661490582,0.0,0.1390297661490582,0.1390297661490582,0.1390297661490582,0.44719825433778837,0.0,0.44719825433778837,0.44719825433778837,0.44719825433778837,-1064.8119963725912,0.0,-1064.8119963725912,-1064.8119963725912,-1064.8119963725912,-771.4666049588886,0.0,-771.4666049588886,-771.4666049588886,-771.4666049588886,-642.8888374657399,0.0,-642.8888374657399,-642.8888374657399,-642.8888374657399,-30.583384799999976,0.0,-30.583384799999976,-30.583384799999976,-30.583384799999976,0.02027644740852846,0.0,0.02027644740852846,0.02027644740852846,0.02027644740852846,0.006923371290528198,0.0,0.006923371290528198,0.006923371290528198,0.006923371290528198,0.023182245855761206,0.0,0.023182245855761206,0.023182245855761206,0.023182245855761206,-0.031004974460361212,0.0,-0.031004974460361212,-0.031004974460361212,-0.031004974460361212,-0.03050079798587183,0.0,-0.03050079798587183,-0.03050079798587183,-0.03050079798587183
S2_energy,combined_disruption,any_road + peripheral_area,mild,1,19.448338850782147,0.0,19.448338850782147,19.448338850782147,19.448338850782147,1.8885268734961458,0.0,1.8885268734961458,1.8885268734961458,1.8885268734961458,0.47410970047802853,0.0,0.47410970047802853,0.47410970047802853,0.47410970047802853,19.640598209995566,0.0,19.640598209995566,19.640598209995566,19.640598209995566,33970.533104285976,0.0,33970.533104285976,33970.533104285976,33970.533104285976,24855.655462028957,0.0,24855.655462028957,24855.655462028957,24855.655462028957,20713.046218357464,0.0,20713.046218357464,20713.046218357464,20713.046218357464,966.6720072,0.0,966.6720072,966.6720072,966.6720072,0.0,0.0,0.0,0.0,0.0,0.15778964686834485,0.0,0.15778964686834485,0.15778964686834485,0.15778964686834485,0.0013568460827062534,0.0,0.0013568460827062534,0.0013568460827062534,0.0013568460827062534,0.47410970047802853,0.0,0.47410970047802853,0.47410970047802853,0.47410970047802853,0.3500490060817647,0.0,0.3500490060817647,0.3500490060817647,0.3500490060817647,-372.73003027704544,0.0,-372.73003027704544,-372.73003027704544,-372.73003027704544,-437.66982461557564,0.0,-437.66982461557564,-437.66982461557564,-437.66982461557564,-364.72485384631364,0.0,-364.72485384631364,-364.72485384631364,-364.72485384631364,-4.497230400000035,0.0,-4.497230400000035,-4.497230400000035,-4.497230400000035,0.008179634763137348,0.0,0.008179634763137348,0.008179634763137348,0.008179634763137348,0.0007189845445807288,0.0,0.0007189845445807288,0.0007189845445807288,0.0007189845445807288,0.018146139976706537,0.0,0.018146139976706537,0.018146139976706537,0.018146139976706537,-0.01085307557457842,0.0,-0.01085307557457842,-0.01085307557457842,-0.01085307557457842,-0.017303767680031994,0.0,-0.017303767680031994,-0.017303767680031994,-0.017303767680031994
S2_energy,combined_disruption,central_area + any_road,mild,1,19.10039042203254,0.0,19.10039042203254,19.10039042203254,19.10039042203254,1.862253860725435,0.0,1.862253860725435,1.862253860725435,1.862253860725435,0.0,0.0,0.0,0.0,0.0,19.10039042203254,0.0,19.10039042203254,19.10039042203254,19.10039042203254,33939.94397607539,0.0,33939.94397607539,33939.94397607539,33939.94397607539,24942.561938513074,0.0,24942.561938513074,24942.561938513074,24942.561938513074,20785.46828209423,0.0,20785.46828209423,20785.46828209423,20785.46828209423,961.7538528000001,0.0,961.7538528000001,961.7538528000001,961.7538528000001,0.0,0.0,0.0,0.0,0.0,-0.19015878188126223,0.0,-0.19015878188126223,-0.19015878188126223,-0.19015878188126223,-0.02491616668800445,0.0,-0.02491616668800445,-0.02491616668800445,-0.02491616668800445,0.0,0.0,0.0,0.0,0.0,-0.19015878188126223,0.0,-0.19015878188126223,-0.19015878188126223,-0.19015878188126223,-403.3191584876331,0.0,-403.3191584876331,-403.3191584876331,-403.3191584876331,-350.76334813145877,0.0,-350.76334813145877,-350.76334813145877,-350.76334813145877,-292.30279010954837,0.0,-292.30279010954837,-292.30279010954837,-292.30279010954837,-9.41538479999997,0.0,-9.41538479999997,-9.41538479999997,-9.41538479999997,-0.009857613687985694,0.0,-0.009857613687985694,-0.009857613687985694,-0.009857613687985694,-0.01320292624727334,0.0,-0.01320292624727334,-0.01320292624727334,-0.01320292624727334,-0.009857613687985694,0.0,-0.009857613687985694,-0.009857613687985694,-0.009857613687985694,-0.011743763453908174,0.0,-0.011743763453908174,-0.011743763453908174,-0.011743763453908174,-0.01386782260364437,0.0,-0.01386782260364437,-0.01386782260364437,-0.01386782260364437
S2_energy,node_removal,central,severe,1,19.652904785940308,0.0,19.652904785940308,19.652904785940308,19.652904785940308,1.4258675522724433,0.0,1.4258675522724433,1.4258675522724433,1.4258675522724433,12.978236493849447,0.0,12.978236493849447,12.978236493849447,12.978236493849447,24.889246221219587,0.0,24.889246221219587,24.889246221219587,24.889246221219587,31740.438951398573,0.0,31740.438951398573,31740.438951398573,31740.438951398573,23252.63734949785,0.0,23252.63734949785,23252.63734949785,23252.63734949785,19377.19779124821,0.0,19377.19779124821,19377.19779124821,19377.19779124821,902.1489288000001,0.0,902.1489288000001,902.1489288000001,902.1489288000001,0.0,0.0,0.0,0.0,0.0,0.3623555820265061,0.0,0.3623555820265061,0.3623555820265061,0.3623555820265061,-0.4613024751409962,0.0,-0.4613024751409962,-0.4613024751409962,-0.4613024751409962,12.978236493849447,0.0,12.978236493849447,12.978236493849447,12.978236493849447,5.598697017305785,0.0,5.598697017305785,5.598697017305785,5.598697017305785,-2602.824183164448,0.0,-2602.824183164448,-2602.824183164448,-2602.824183164448,-2040.687937146682,0.0,-2040.687937146682,-2040.687937146682,-2040.687937146682,-1700.5732809555666,0.0,-1700.5732809555666,-1700.5732809555666,-1700.5732809555666,-69.02030879999995,0.0,-69.02030879999995,-69.02030879999995,-69.02030879999995,0.018784098793464567,0.0,0.018784098793464567,0.018784098793464567,0.018784098793464567,-0.24444139554995936,0.0,-0.24444139554995936,-0.24444139554995936,-0.24444139554995936,0.29023004778785055,0.0,0.29023004778785055,0.29023004778785055,0.29023004778785055,-0.07578849374231329,0.0,-0.07578849374231329,-0.07578849374231329,-0.07578849374231329,-0.08068088770535099,0.0,-0.08068088770535099,-0.08068088770535099,-0.08068088770535099
S2_energy,demand_surge,peripheral_area,moderate,4,19.632203415600706,0.0,19.632203415600706,19.632203415600706,19.632203415600706,1.9110987522757457,0.0,1.9110987522757457,1.9110987522757457,1.9110987522757457,0.0,0.0,0.0,0.0,0.0,19.632203415600706,0.0,19.632203415600706,19.632203415600706,19.632203415600706,34343.26313456302,0.0,34343.26313456302,34343.26313456302,34343.26313456302,25293.325286644533,0.0,25293.325286644533,25293.325286644533,25293.325286644533,21077.771072203777,0.0,21077.771072203777,21077.771072203777,21077.771072203777,971.1692376000001,0.0,971.1692376000001,971.1692376000001,971.1692376000001,0.0,0.0,0.0,0.0,0.0,0.3416542116869046,0.0,0.3416542116869046,0.3416542116869046,0.3416542116869046,0.023928724862306128,0.0,0.023928724862306128,0.023928724862306128,0.023928724862306128,0.0,0.0,0.0,0.0,0.0,0.3416542116869046,0.0,0.3416542116869046,0.3416542116869046,0.3416542116869046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017710963439941222,0.0,0.017710963439941222,0.017710963439941222,0.017710963439941222,0.012679686787471346,0.0,0.012679686787471346,0.012679686787471346,0.012679686787471346,0.017710963439941222,0.0,0.017710963439941222,0.017710963439941222,0.017710963439941222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2_energy,combined_disruption,any_road + peripheral,mild,2,19.889603326476077,0.24511608982926347,19.644487236646814,20.13471941630534,20.13471941630534,1.6948960700953122,0.07025879671401514,1.624637273381297,1.7651548668093273,1.7651548668093273,3.358697905718974,1.7282607058128088,1.630437199906165,5.086958611531783,5.086958611531783,21.232554134461154,0.9300956055077503,20.302458528953405,22.162649739968906,22.162649739968906,32650.16209298168,1062.373762449035,31587.788330532647,33712.53585543072,33712.53585543072,24001.72159467252,929.3110068735532,23072.410587798968,24931.032601546074,24931.032601546074,20001.434662227104,774.425839061294,19227.00882316581,20775.860501288396,20775.860501288396,924.9452423999999,24.601838399999963,900.343404,949.5470807999999,949.5470807999999,0.0,0.0,0.0,0.0,0.0,0.5990541225622756,0.24511608982926347,0.35393803273301216,0.8441702123915391,0.8441702123915391,-0.19227395731812735,0.07025879671401514,-0.2625327540321425,-0.12201516060411222,-0.12201516060411222,3.358697905718974,1.7282607058128088,1.630437199906165,5.086958611531783,5.086958611531783,1.9420049305473537,0.9300956055077503,1.0119093250396034,2.872100536055104,2.872100536055104,-1693.1010415813398,1062.373762449035,-2755.474804030375,-630.7272791323048,-630.7272791323048,-1291.6036919720118,929.3110068735532,-2220.914698845565,-362.2926850984586,-362.2926850984586,-1076.336409976675,774.425839061294,-1850.762249037969,-301.91057091538096,-301.91057091538096,-46.22399520000016,24.601838399999963,-70.82583360000012,-21.622156800000198,-21.622156800000198,0.031054280322964332,0.012706537654175891,0.01834774266878844,0.04376081797714022,0.04376081797714022,-0.10188480874808009,0.037229712052131325,-0.13911452080021142,-0.06465509669594877,-0.06465509669594877,0.10067131371010143,0.04821509204720029,0.052456221662901134,0.14888640575730172,0.14888640575730172,-0.0492993643308578,0.030933978471599084,-0.08023334280245688,-0.018365385859258714,-0.018365385859258714,-0.051065001431583566,0.03674135355244299,-0.08780635498402656,-0.014323647879140573,-0.014323647879140573
S2_energy,combined_disruption,central_area + peripheral,mild,1,18.733862724158865,0.0,18.733862724158865,18.733862724158865,18.733862724158865,1.8321320887912689,0.0,1.8321320887912689,1.8321320887912689,1.8321320887912689,2.347692043205967,0.0,2.347692043205967,2.347692043205967,2.347692043205967,19.70266454552224,0.0,19.70266454552224,19.70266454552224,19.70266454552224,33576.24465589183,0.0,33576.24465589183,33576.24465589183,33576.24465589183,25128.55512703774,0.0,25128.55512703774,25128.55512703774,25128.55512703774,20940.462605864785,0.0,20940.462605864785,20940.462605864785,20940.462605864785,934.6596984,0.0,934.6596984,934.6596984,934.6596984,0.0,0.0,0.0,0.0,0.0,-0.5566864797549371,0.0,-0.5566864797549371,-0.5566864797549371,-0.5566864797549371,-0.05503793862217066,0.0,-0.05503793862217066,-0.05503793862217066,-0.05503793862217066,2.347692043205967,0.0,2.347692043205967,2.347692043205967,2.347692043205967,0.41211534160843755,0.0,0.41211534160843755,0.41211534160843755,0.41211534160843755,-767.0184786711907,0.0,-767.0184786711907,-767.0184786711907,-767.0184786711907,-164.77015960679273,0.0,-164.77015960679273,-164.77015960679273,-164.77015960679273,-137.30846633899273,0.0,-137.30846633899273,-137.30846633899273,-137.30846633899273,-36.50953920000006,0.0,-36.50953920000006,-36.50953920000006,-36.50953920000006,-0.02885799019356031,0.0,-0.02885799019356031,-0.02885799019356031,-0.02885799019356031,-0.02916427127533697,0.0,-0.02916427127533697,-0.02916427127533697,-0.02916427127533697,0.021363587798984215,0.0,0.021363587798984215,0.021363587798984215,0.021363587798984215,-0.02233388468841402,0.0,-0.02233388468841402,-0.02233388468841402,-0.02233388468841402,-0.00651437316918528,0.0,-0.00651437316918528,-0.00651437316918528,-0.00651437316918528
S2_energy,combined_disruption,central_area + any_road,severe,1,16.31144022950912,0.0,16.31144022950912,16.31144022950912,16.31144022950912,0.9514968269913746,0.0,0.9514968269913746,0.9514968269913746,0.9514968269913746,47.88043809664552,0.0,47.88043809664552,47.88043809664552,47.88043809664552,37.22971404573499,0.0,37.22971404573499,37.22971404573499,37.22971404573499,28822.24354031864,0.0,28822.24354031864,28822.24354031864,28822.24354031864,21167.46998567795,0.0,21167.46998567795,21167.46998567795,21167.46998567795,17639.558321398294,0.0,17639.558321398294,17639.558321398294,17639.558321398294,817.2553824000001,0.0,817.2553824000001,817.2553824000001,817.2553824000001,0.0,0.0,0.0,0.0,0.0,-2.9791089744046815,0.0,-2.9791089744046815,-2.9791089744046815,-2.9791089744046815,-0.9356732004220649,0.0,-0.9356732004220649,-0.9356732004220649,-0.9356732004220649,47.88043809664552,0.0,47.88043809664552,47.88043809664552,47.88043809664552,17.939164841821185,0.0,17.939164841821185,17.939164841821185,17.939164841821185,-5521.0195942443825,0.0,-5521.0195942443825,-5521.0195942443825,-5521.0195942443825,-4125.855300966581,0.0,-4125.855300966581,-4125.855300966581,-4125.855300966581,-3438.2127508054837,0.0,-3438.2127508054837,-3438.2127508054837,-3438.2127508054837,-153.91385519999994,0.0,-153.91385519999994,-153.91385519999994,-153.91385519999994,-0.15443360077069548,0.0,-0.15443360077069548,-0.15443360077069548,-0.15443360077069548,-0.4958075779237026,0.0,-0.4958075779237026,-0.4958075779237026,-0.4958075779237026,0.9299457808169381,0.0,0.9299457808169381,0.9299457808169381,0.9299457808169381,-0.1607599013702351,0.0,-0.1607599013702351,-0.1607599013702351,-0.1607599013702351,-0.16312031946013555,0.0,-0.16312031946013555,-0.16312031946013555,-0.16312031946013555
S2_energy,combined_disruption,peripheral + central_area,severe,1,17.50466846280359,0.0,17.50466846280359,17.50466846280359,17.50466846280359,1.4112166073214318,0.0,1.4112166073214318,1.4112166073214318,1.4112166073214318,19.0179074228257,0.0,19.0179074228257,19.0179074228257,19.0179074228257,25.586391273570456,0.0,25.586391273570456,25.586391273570456,25.586391273570456,32488.302029324623,0.0,32488.302029324623,32488.302029324623,32488.302029324623,24621.170472786933,0.0,24621.170472786933,24621.170472786933,24621.170472786933,20517.642060655777,0.0,20517.642060655777,20517.642060655777,20517.642060655777,893.0104656000001,0.0,893.0104656000001,893.0104656000001,893.0104656000001,0.0,0.0,0.0,0.0,0.0,-1.785880741110212,0.0,-1.785880741110212,-1.785880741110212,-1.785880741110212,-0.4759534200920077,0.0,-0.4759534200920077,-0.4759534200920077,-0.4759534200920077,19.0179074228257,0.0,19.0179074228257,19.0179074228257,19.0179074228257,6.295842069656654,0.0,6.295842069656654,6.295842069656654,6.295842069656654,-1854.9611052383989,0.0,-1854.9611052383989,-1854.9611052383989,-1854.9611052383989,-672.1548138576,0.0,-672.1548138576,-672.1548138576,-672.1548138576,-560.1290115480006,0.0,-560.1290115480006,-560.1290115480006,-560.1290115480006,-78.158772,0.0,-78.158772,-78.158772,-78.158772,-0.0925780143547121,0.0,-0.0925780143547121,-0.0925780143547121,-0.0925780143547121,-0.25220484279540556,0.0,-0.25220484279540556,-0.25220484279540556,-0.25220484279540556,0.3263692496831199,0.0,0.3263692496831199,0.3263692496831199,0.3263692496831199,-0.054012372032626335,0.0,-0.054012372032626335,-0.054012372032626335,-0.054012372032626335,-0.026574394874544764,0.0,-0.026574394874544764,-0.026574394874544764,-0.026574394874544764
