scenario,phase,type,location,n,mean_improvement_att,std_improvement_att,min_improvement_att,max_improvement_att,p95_improvement_att,mean_improvement_CEF,std_improvement_CEF,min_improvement_CEF,max_improvement_CEF,p95_improvement_CEF,mean_improvement_CEF2,std_improvement_CEF2,min_improvement_CEF2,max_improvement_CEF2,p95_improvement_CEF2,mean_improvement_exposure,std_improvement_exposure,min_improvement_exposure,max_improvement_exposure,p95_improvement_exposure,mean_improvement_dun,std_improvement_dun,min_improvement_dun,max_improvement_dun,p95_improvement_dun,mean_improvement_cost,std_improvement_cost,min_improvement_cost,max_improvement_cost,p95_improvement_cost,mean_improvement_energy,std_improvement_energy,min_improvement_energy,max_improvement_energy,p95_improvement_energy,mean_reward,std_reward,min_reward,max_reward,p95_reward
S1_service,held_out,combined_disruption,any_road + peripheral_area,1,0.022130872120805212,0.0,0.022130872120805212,0.022130872120805212,0.022130872120805212,0.15441696825730045,0.0,0.15441696825730045,0.15441696825730045,0.15441696825730045,0.14915575222619,0.0,0.14915575222619,0.14915575222619,0.14915575222619,0.09786958848329155,0.0,0.09786958848329155,0.09786958848329155,0.09786958848329155,1.0,0.0,1.0,1.0,1.0,-0.20935456104461633,0.0,-0.20935456104461633,-0.20935456104461633,-0.20935456104461633,,,,,,0.2732952695787437,0.0,0.2732952695787437,0.2732952695787437,0.2732952695787437
S1_service,held_out,combined_disruption,central + peripheral_area,1,-0.21096218687471902,0.0,-0.21096218687471902,-0.21096218687471902,-0.21096218687471902,0.557772887361787,0.0,0.557772887361787,0.557772887361787,0.557772887361787,0.5254387303474396,0.0,0.5254387303474396,0.5254387303474396,0.5254387303474396,0.09690162223762548,0.0,0.09690162223762548,0.09690162223762548,0.09690162223762548,1.0,0.0,1.0,1.0,1.0,-0.19296048882212177,0.0,-0.19296048882212177,-0.19296048882212177,-0.19296048882212177,,,,,,0.6851209853004905,0.0,0.6851209853004905,0.6851209853004905,0.6851209853004905
S1_service,held_out,combined_disruption,peripheral_area + any_road,2,0.005127666964397355,0.014953158923756421,-0.009825491959359067,0.020080825888153776,0.020080825888153776,0.07153321599795766,0.007264070305831663,0.064269145692126,0.07879728630378932,0.07879728630378932,0.0649337515813609,0.0086129207778676,0.0563208308034933,0.0735466723592285,0.0735466723592285,0.09960427377820094,0.04138472224781395,0.058219551530386986,0.1409889960260149,0.1409889960260149,1.0,0.0,1.0,1.0,1.0,-0.10774541492798363,0.013018505920864218,-0.12076392084884785,-0.09472690900711941,-0.09472690900711941,,,,,,0.13825813387869632,0.000767791845355803,0.1374903420333405,0.13902592572405212,0.13902592572405212
S1_service,held_out,area_closure,peripheral_area,2,-0.023386214170095274,0.036890209741675555,-0.06027642391177083,0.013503995571580284,0.013503995571580284,0.1920106532406074,0.12014750594736416,0.07186314729324324,0.3121581591879716,0.3121581591879716,0.17851037359627886,0.11064639596166409,0.06786397763461476,0.28915676955794295,0.28915676955794295,0.142285951048973,0.06624311014929478,0.07604284089967821,0.20852906119826778,0.20852906119826778,0.5894246808569301,0.41057531914306983,0.1788493617138603,1.0,1.0,-0.19508805709720764,0.03898782035314874,-0.23407587745035638,-0.1561002367440589,-0.1561002367440589,,,,,,0.3087472938360827,0.1670748948374413,0.14167239899864137,0.475822188673524,0.475822188673524
S1_service,held_out,combined_disruption,any_road + central_area,2,0.05358916220820838,0.014949343833191686,0.03863981837501669,0.06853850604140006,0.06853850604140006,0.06331861085065303,0.024055620800481237,0.039262990050171795,0.08737423165113427,0.08737423165113427,0.05163177027253179,0.017666206192251198,0.03396556408028059,0.06929797646478299,0.06929797646478299,0.08582429789731008,0.02323540129108393,0.06258889660622616,0.10905969918839402,0.10905969918839402,,,,,,-0.1352679441046939,0.08177849141016073,-0.2170464355148546,-0.053489452694533146,-0.053489452694533146,,,,,,0.13919432683222482,0.04772490639693816,0.09146942043528666,0.18691923322916298,0.18691923322916298
S1_service,held_out,area_closure,central_area,2,-0.20577825244076386,0.0259214050809142,-0.23169965752167807,-0.17985684735984966,-0.17985684735984966,0.690912524958374,0.026725649571146093,0.6641868753872279,0.7176381745295201,0.7176381745295201,0.6664220125388807,0.05106464617233225,0.6153573663665484,0.7174866587112129,0.7174866587112129,0.027377593893827705,0.13876054116326753,-0.11138294726943983,0.16613813505709524,0.16613813505709524,1.0,0.0,1.0,1.0,1.0,-0.22987271995885927,0.026747035936190933,-0.2566197558950502,-0.20312568402266834,-0.20312568402266834,,,,,,0.8062288502064086,0.014179577490943507,0.7920492727154651,0.8204084276973521,0.8204084276973521
S1_service,held_out,demand_surge,peripheral_area,4,0.03614985340782114,0.0003479681762156503,0.03580188523160549,0.03649782158403679,0.03649782158403679,0.029930514956960162,0.001305248685343192,0.028625266271616972,0.031235763642303356,0.031235763642303356,0.02605690519151691,0.001107246830560734,0.02494965836095618,0.02716415202207765,0.02716415202207765,0.04978061527513383,0.0018894132729027728,0.04789120200223106,0.05167002854803661,0.05167002854803661,,,,,,-0.053489452694533146,0.0,-0.053489452694533146,-0.053489452694533146,-0.053489452694533146,,,,,,0.07315491487692918,0.0025969916626239833,0.07055792321430521,0.07575190653955317,0.07575190653955317
S1_service,held_out,combined_disruption,peripheral_area + central_area,1,-0.1550348578823426,0.0,-0.1550348578823426,-0.1550348578823426,-0.1550348578823426,0.839173096249179,0.0,0.839173096249179,0.839173096249179,0.839173096249179,0.7763805845069071,0.0,0.7763805845069071,0.7763805845069071,0.7763805845069071,-0.16777715134515234,0.0,-0.16777715134515234,-0.16777715134515234,-0.16777715134515234,0.974813805664066,0.0,0.974813805664066,0.974813805664066,0.974813805664066,-0.43683329002041943,0.0,-0.43683329002041943,-0.43683329002041943,-0.43683329002041943,,,,,,0.9359508960045207,0.0,0.9359508960045207,0.9359508960045207,0.9359508960045207
S1_service,held_out,combined_disruption,central_area + peripheral,1,-0.15188650123184813,0.0,-0.15188650123184813,-0.15188650123184813,-0.15188650123184813,1.2738768803234908,0.0,1.2738768803234908,1.2738768803234908,1.2738768803234908,1.2579805230509398,0.0,1.2579805230509398,1.2579805230509398,1.2579805230509398,-0.5716831343343218,0.0,-0.5716831343343218,-0.5716831343343218,-0.5716831343343218,0.46744972221076553,0.0,0.46744972221076553,0.46744972221076553,0.46744972221076553,-0.28038640138127113,0.0,-0.28038640138127113,-0.28038640138127113,-0.28038640138127113,,,,,,0.5806271814784287,0.0,0.5806271814784287,0.5806271814784287,0.5806271814784287
S2_energy,calibration,area_closure,peripheral_area,8,-0.08478433300153511,0.13398190203591204,-0.4211495636788649,0.02512738464304077,0.02512738464304077,0.44877942552341243,0.30834370580415926,0.06604863414524599,1.093498437886675,1.093498437886675,0.412448193547536,0.29297908347509083,0.06097148295916883,1.0376703205640183,1.0376703205640183,0.10667035291790626,0.06937660647820937,-0.0025527440482438924,0.22351021532099447,0.22351021532099447,0.5114672923866326,0.22704121728952664,0.07558916644666668,0.847974271505888,0.847974271505888,-0.1887003085637829,0.10276431847466322,-0.4138650819847023,-0.06632772084900898,-0.06632772084900898,-0.22800732726134074,0.13305563260793582,-0.5527117911142261,-0.09443456767049435,-0.09443456767049435,0.25714603629786525,0.18632916346246745,0.03508645750014254,0.6414769863464864,0.6414769863464864
S2_energy,calibration,combined_disruption,peripheral_area + central_area,2,-0.019290204296261576,0.006362911444956401,-0.025653115741217977,-0.012927292851305174,-0.012927292851305174,0.37785972130947476,0.09651470316183919,0.2813450181476356,0.47437442447131395,0.47437442447131395,0.3633227071308307,0.09049517680275052,0.27282753032808016,0.4538178839335812,0.4538178839335812,0.03129688443970852,0.23454694258461217,-0.20325005814490366,0.2658438270243207,0.2658438270243207,0.7402299250230747,0.25977007497692534,0.4804598500461494,1.0,1.0,-0.16765535825206712,0.02094270901625056,-0.18859806726831768,-0.14671264923581656,-0.14671264923581656,-0.1946164810000034,0.03050306160166104,-0.22511954260166442,-0.16411341939834234,-0.16411341939834234,0.3733293160476695,0.09585793614655222,0.2774713799011173,0.46918725219422175,0.46918725219422175
S2_energy,calibration,combined_disruption,central + any_road,2,-0.14265973888355826,0.1544728255398946,-0.29713256442345287,0.01181308665633635,0.01181308665633635,0.49485622524967526,0.00987019149267282,0.48498603375700244,0.5047264167423481,0.5047264167423481,0.4715561976879127,0.03764512089531216,0.4339110767926005,0.5092013185832248,0.5092013185832248,0.06580470292200673,0.027999407815975166,0.03780529510603156,0.0938041107379819,0.0938041107379819,1.0,0.0,1.0,1.0,1.0,-0.2223783667427296,0.008128727350323703,-0.2305070940930533,-0.2142496393924059,-0.2142496393924059,-0.24423797805327918,0.008283068845945332,-0.2525210468992245,-0.23595490920733383,-0.23595490920733383,0.3938114468647946,0.10029824031101492,0.29351320655377966,0.4941096871758095,0.4941096871758095
S2_energy,calibration,demand_surge,peripheral_area,13,0.036019153055628673,0.0006661590965411709,0.03488754886255578,0.03649782158403679,0.03649782158403679,0.029439829168444082,0.0024995167335702265,0.02519371250270411,0.031235763642303356,0.031235763642303356,0.025640199599371912,0.002121121710153943,0.022036687297767078,0.02716415202207765,0.02716415202207765,0.04902764195703657,0.003690792167922583,0.04273890435090682,0.05167002854803661,0.05167002854803661,,,,,,-0.05348945269453314,6.938893903907228e-18,-0.053489452694533146,-0.053489452694533146,-0.053489452694533146,-0.061483491478032594,6.938893903907228e-18,-0.0614834914780326,-0.0614834914780326,-0.0614834914780326,0.010680598108144214,0.00499786466530988,0.0021838638137216676,0.014268415061520573,0.014268415061520573
S2_energy,calibration,area_closure,central_area,6,-0.12076667423414328,0.10218288431425587,-0.24012129630987025,0.05436617844202397,0.05436617844202397,0.6515464798816425,0.3182848495484456,0.1736610336193453,1.0462620702487904,1.0462620702487904,0.6208553740834675,0.30688524836557635,0.14137451435278145,0.9946075043302711,0.9946075043302711,-0.274887938377298,0.42186315234593635,-0.8238635085226818,0.23982828984370141,0.23982828984370141,0.8490279871390319,0.33758368345709705,0.09416792283419165,1.0,1.0,-0.2111099268386317,0.1595994782532771,-0.44400513746019116,0.0012202961716161708,0.0012202961716161708,-0.252179756511767,0.20101797746098332,-0.5637985898924204,-0.041518981409787076,-0.041518981409787076,0.5089476548070345,0.14824431754246922,0.20147008156013171,0.6381519203447177,0.6381519203447177
